grade,area,axis,content_number,content_text,source_year
4,Lengua y Literatura,Literatura,37,"Leer cuentos, fábulas, leyendas, novelas breves, poesías, canciones y obras teatrales.",2026
4,Lengua y Literatura,Literatura,38,"Escribir textos de invención a partir de personajes, escenas, historietas, cuentos y poemas.",2026
4,Lengua y Literatura,Literatura,39,Reconocer rasgos básicos del género narrativo.,2026
4,Lengua y Literatura,Literatura,40,Reconocer organización de historietas y tiras cómicas.,2026
4,Lengua y Literatura,Literatura,41,"Reconocer elementos básicos del género poético: verso, estrofa, rima e imágenes.",2026
4,Lengua y Literatura,Literatura,42,Reconocer formas básicas del género dramático: personajes y parlamentos.,2026
4,Lengua y Literatura,Literatura,43,"Participar en prácticas de lectura e invención en bibliotecas, ferias y clubes de lectura.",2026
4,Lengua y Literatura,Literatura,44,"Usar paratextos para anticipar género, autor y temática.",2026
5,Lengua y Literatura,Oralidad,1,Argumentar opiniones con recursos básicos en conversaciones y debates.,2026
5,Lengua y Literatura,Oralidad,2,Adecuar el discurso oral a la situación comunicativa.,2026
5,Lengua y Literatura,Oralidad,3,Reconocer personajes principales y secundarios en narraciones orales.,2026
5,Lengua y Literatura,Oralidad,4,Incorporar diálogos y descripciones en narraciones.,2026
5,Lengua y Literatura,Oralidad,5,Organizar exposiciones y explicaciones en tema principal y subtemas.,2026
5,Lengua y Literatura,Oralidad,6,"Describir seres, objetos y paisajes estableciendo semejanzas y diferencias.",2026
5,Lengua y Literatura,Oralidad,7,Reconocer y usar verbos que indican acciones o pasos a seguir en instrucciones.,2026
5,Lengua y Literatura,Oralidad,8,Escuchar comprensivamente textos literarios y no literarios variados.,2026
5,Lengua y Literatura,Oralidad,9,"Usar entonación, ritmo, pausas y gestualidad al exponer.",2026
5,Lengua y Literatura,Escritura,10,Escribir narraciones incorporando diálogos y descripciones de personajes.,2026
5,Lengua y Literatura,Escritura,11,Distinguir y producir narraciones literarias y no literarias.,2026
5,Lengua y Literatura,Escritura,12,"Escribir descripciones de seres, objetos y paisajes.",2026
5,Lengua y Literatura,Escritura,13,Usar adjetivos gentilicios y numerales.,2026
5,Lengua y Literatura,Escritura,14,Escribir instrucciones de mayor complejidad e incluir advertencias.,2026
5,Lengua y Literatura,Escritura,15,"Escribir explicaciones con definiciones, ejemplos, títulos y subtítulos.",2026
5,Lengua y Literatura,Escritura,16,Producir argumentaciones con tesis y argumentos sencillos.,2026
5,Lengua y Literatura,Escritura,17,Escribir diálogos en historietas y cómics.,2026
5,Lengua y Literatura,Escritura,18,"Usar verbos del decir habituales en los diálogos (decir, señalar, expresar) y formas discursivas para introducir y cerrar el diálogo.",2026
5,Lengua y Literatura,Escritura,19,"Planificar, textualizar, revisar y reescribir atendiendo a cohesión, coherencia y corrección.",2026
5,Lengua y Literatura,Lectura,20,"Leer en voz alta según características de textos narrativos, poéticos y teatrales.",2026
5,Lengua y Literatura,Lectura,21,Modificar velocidad y entonación para transmitir sentidos y emociones.,2026
5,Lengua y Literatura,Lectura,22,"Aplicar estrategias de comprensión antes, durante y después de la lectura.",2026
5,Lengua y Literatura,Lectura,23,Formular hipótesis de lectura en textos de estudio.,2026
5,Lengua y Literatura,Lectura,24,Seleccionar fuentes tradicionales y digitales para buscar información.,2026
5,Lengua y Literatura,Lectura,25,Inferir sentimientos y emociones de personajes.,2026
5,Lengua y Literatura,Lectura,26,Identificar palabras clave e ideas principales.,2026
5,Lengua y Literatura,Conocimiento y reflexión sobre la lengua y los textos,27,Reconocer sustantivos individuales y colectivos y su función en el sujeto.,2026
5,Lengua y Literatura,Conocimiento y reflexión sobre la lengua y los textos,28,Formar sustantivos mediante sufijación.,2026
5,Lengua y Literatura,Conocimiento y reflexión sobre la lengua y los textos,29,Reconocer adjetivos gentilicios y numerales y su concordancia.,2026
5,Lengua y Literatura,Conocimiento y reflexión sobre la lengua y los textos,30,Analizar formación de palabras y relaciones léxicas.,2026
5,Lengua y Literatura,Conocimiento y reflexión sobre la lengua y los textos,31,Profundizar el análisis de sujeto y predicado.,2026
5,Lengua y Literatura,Conocimiento y reflexión sobre la lengua y los textos,32,"Usar conectores de orden, adición y causa-consecuencia.",2026
5,Lengua y Literatura,Conocimiento y reflexión sobre la lengua y los textos,33,Organizar párrafos con tema principal y subtemas.,2026
5,Lengua y Literatura,Conocimiento y reflexión sobre la lengua y los textos,34,"Analizar narraciones con núcleos narrativos, descripciones y diálogos.",2026
5,Lengua y Literatura,Conocimiento y reflexión sobre la lengua y los textos,35,Analizar descripciones literarias y no literarias.,2026
5,Lengua y Literatura,Conocimiento y reflexión sobre la lengua y los textos,36,Reconocer estructura y recursos de argumentaciones y explicaciones.,2026
5,Lengua y Literatura,Conocimiento y reflexión sobre la lengua y los textos,37,"Aplicar reglas ortográficas, de acentuación y puntuación en contexto.",2026
5,Lengua y Literatura,Literatura,38,Leer textos de tradición oral y obras de autor en formatos diversos.,2026
5,Lengua y Literatura,Literatura,39,"Leer novela gráfica, cuentos fantásticos, de aventuras y de terror, entre otros.",2026
5,Lengua y Literatura,Literatura,40,"Escribir descripciones de ambientes, historietas, cuentos, poemas y escenas teatrales.",2026
5,Lengua y Literatura,Literatura,41,Reconocer rasgos de distintos tipos de cuentos y novelas.,2026
5,Lengua y Literatura,Literatura,42,Analizar recursos para crear ambientes y caracterizar personajes.,2026
5,Lengua y Literatura,Literatura,43,Reconocer elementos estructurales y recursos del género poético.,2026
5,Lengua y Literatura,Literatura,44,"Reconocer actos, escenas, acción y conflicto en el género dramático.",2026
5,Lengua y Literatura,Literatura,45,Participar en circuitos de difusión y consumo de literatura.,2026
5,Lengua y Literatura,Literatura,46,Analizar paratextos como parte de la construcción de sentido.,2026
6,Lengua y Literatura,Oralidad,1,Participar en conversaciones y debates usando estructura y recursos básicos de la argumentación.,2026
6,Lengua y Literatura,Oralidad,2,Usar conectores propios de la argumentación.,2026
6,Lengua y Literatura,Oralidad,3,Analizar características de personajes y espacios en narraciones orales.,2026
6,Lengua y Literatura,Oralidad,4,"Organizar exposiciones mediante definiciones, ejemplos, preguntas y respuestas.",2026
6,Lengua y Literatura,Oralidad,5,Usar verbos de estado y organización estructurada en descripciones.,2026
6,Lengua y Literatura,Oralidad,6,"Producir instrucciones con conectores de orden, temporales y causales.",2026
6,Lengua y Literatura,Oralidad,7,Usar verbos específicos e imperativo en instrucciones.,2026
6,Lengua y Literatura,Oralidad,8,Escuchar comprensivamente textos literarios y no literarios variados.,2026
6,Lengua y Literatura,Oralidad,9,"Usar de manera consciente voz, ritmo, pausas y gestualidad.",2026
6,Lengua y Literatura,Escritura,10,"Escribir narraciones usando tiempos verbales, acciones principales/secundarias y relaciones causales.",2026
6,Lengua y Literatura,Escritura,11,Describir paisajes y escenas dentro de narraciones.,2026
6,Lengua y Literatura,Escritura,12,"Escribir descripciones literarias, no literarias y técnicas con vocabulario específico.",2026
6,Lengua y Literatura,Escritura,13,Escribir instrucciones complejas con subpasos y verbos específicos.,2026
6,Lengua y Literatura,Escritura,14,"Escribir explicaciones con introducción, problema/pregunta, desarrollo y conclusión.",2026
6,Lengua y Literatura,Escritura,15,"Integrar gráficos, imágenes y epígrafes en explicaciones.",2026
6,Lengua y Literatura,Escritura,16,"Escribir argumentaciones con presentación, tesis, argumentos y cierre.",2026
6,Lengua y Literatura,Escritura,17,Usar ejemplificación y conectores básicos que introducen ejemplos en argumentaciones.,2026
6,Lengua y Literatura,Escritura,18,Producir diálogos de entrevistas con preguntas abiertas y cerradas y registro de respuestas; usar verbos del decir para transmitir emociones.,2026
6,Lengua y Literatura,Escritura,19,"Gestionar el proceso de escritura completo: planificación, borradores, revisión y reescritura.",2026
6,Lengua y Literatura,Lectura,20,"Leer en voz alta textos complejos con fluidez, entonación y adecuación al género.",2026
6,Lengua y Literatura,Lectura,21,"Aplicar estrategias de comprensión antes, durante y después de leer.",2026
6,Lengua y Literatura,Lectura,22,Predecir estructura y características textuales.,2026
6,Lengua y Literatura,Lectura,23,Automonitorear comprensión y resolver dificultades.,2026
6,Lengua y Literatura,Lectura,24,"Elaborar resúmenes, síntesis y organizadores gráficos.",2026
6,Lengua y Literatura,Lectura,25,"Buscar, seleccionar y contrastar información en fuentes diversas.",2026
6,Lengua y Literatura,Lectura,26,"Identificar ideas principales, subtemas e información implícita.",2026
6,Lengua y Literatura,Conocimiento y reflexión sobre la lengua y los textos,27,Reconocer sustantivos contables/incontables e invariabilidades de género o número.,2026
6,Lengua y Literatura,Conocimiento y reflexión sobre la lengua y los textos,28,Formar sustantivos por derivación.,2026
6,Lengua y Literatura,Conocimiento y reflexión sobre la lengua y los textos,29,Reconocer gradación del adjetivo y sus funciones.,2026
6,Lengua y Literatura,Conocimiento y reflexión sobre la lengua y los textos,30,"Profundizar tiempos, modos y funciones verbales.",2026
6,Lengua y Literatura,Conocimiento y reflexión sobre la lengua y los textos,31,Analizar pronombres y adverbios en textos.,2026
6,Lengua y Literatura,Conocimiento y reflexión sobre la lengua y los textos,32,Analizar sujeto expreso/tácito y modificadores del sujeto.,2026
6,Lengua y Literatura,Conocimiento y reflexión sobre la lengua y los textos,33,Reconocer circunstanciales en el predicado verbal.,2026
6,Lengua y Literatura,Conocimiento y reflexión sobre la lengua y los textos,34,Trabajar cohesión y coherencia textual.,2026
6,Lengua y Literatura,Conocimiento y reflexión sobre la lengua y los textos,35,Analizar narraciones canónicas y no canónicas.,2026
6,Lengua y Literatura,Conocimiento y reflexión sobre la lengua y los textos,36,"Analizar descripciones, argumentaciones, explicaciones e instrucciones en diversos géneros.",2026
6,Lengua y Literatura,Conocimiento y reflexión sobre la lengua y los textos,37,Reflexionar sobre variedades lingüísticas.,2026
6,Lengua y Literatura,Conocimiento y reflexión sobre la lengua y los textos,38,"Aplicar convenciones ortográficas, tildación y signos de puntuación.",2026
6,Lengua y Literatura,Literatura,39,"Leer mitos, parábolas, romances, payadas y otros textos de tradición oral.",2026
6,Lengua y Literatura,Literatura,40,"Leer cuentos realistas, de ciencia ficción y policiales, microrrelatos, bestiarios y diarios de viaje.",2026
6,Lengua y Literatura,Literatura,41,"Escribir cuentos, poemas, escenas teatrales y cuadros de novelas gráficas.",2026
6,Lengua y Literatura,Literatura,42,Analizar estructuras narrativas y recursos expresivos de diferentes géneros.,2026
6,Lengua y Literatura,Literatura,43,Reconocer formas canónicas y no canónicas de poesía.,2026
6,Lengua y Literatura,Literatura,44,"Analizar metáforas, anáforas, tipos de rima, tono y tema poético.",2026
6,Lengua y Literatura,Literatura,45,"Reconocer acotaciones, personajes y puesta en escena del género dramático.",2026
6,Lengua y Literatura,Literatura,46,Participar en prácticas de lectura e invención en circuitos literarios.,2026
6,Lengua y Literatura,Literatura,47,Analizar la construcción de paratextos.,2026
7,Lengua y Literatura,Oralidad,1,"Manifestar opiniones, acuerdos y desacuerdos y justificar puntos de vista en conversaciones y debates.",2026
7,Lengua y Literatura,Oralidad,2,"Usar ejemplificación, citas de autoridad, analogías y datos en argumentaciones orales.",2026
7,Lengua y Literatura,Oralidad,3,Automonitorear la comprensión durante la escucha.,2026
7,Lengua y Literatura,Oralidad,4,Organizar acciones principales y secundarias de narraciones en relaciones cronológicas y causales.,2026
7,Lengua y Literatura,Oralidad,5,"Usar tiempos verbales, adverbios y conectores propios de la narración.",2026
7,Lengua y Literatura,Oralidad,6,Organizar temas y subtemas en explicaciones y exposiciones.,2026
7,Lengua y Literatura,Oralidad,7,Buscar información y planificar exposiciones.,2026
7,Lengua y Literatura,Oralidad,8,"Usar definiciones, ejemplos, reformulaciones y analogías al explicar.",2026
7,Lengua y Literatura,Oralidad,9,Tomar notas y formular preguntas clarificadoras.,2026
7,Lengua y Literatura,Oralidad,10,Usar recursos gráficos y fichas como apoyo de exposiciones.,2026
7,Lengua y Literatura,Oralidad,11,"Usar comparaciones, metáforas y personificaciones en descripciones.",2026
7,Lengua y Literatura,Oralidad,12,Reconocer propósitos de descripciones literarias y no literarias.,2026
7,Lengua y Literatura,Oralidad,13,Comprender y producir instrucciones propias de entornos digitales.,2026
7,Lengua y Literatura,Oralidad,14,Reflexionar sobre formas adecuadas de diálogo en redes sociales.,2026
